id,chain_id,species,pdb,domain,chain,length,abundance,evorate,conden,ppi,dostox,dN,dS,mutant,other_id,uniprot
442,442,0,4gwp.E,4GWP,E,2.403120521175818,1.3502480183341627,-0.7710865940053119,0.5154366811416989,1.6127838567197355,0.331,,,0,,
443,443,0,4h65.A,4H65,A,2.4983105537896004,,,0.5765025967334003,0.3010299956639812,0.219,,,0,,
444,444,0,4h86.A,4H86,A,2.271841606536499,2.5563025007672873,-1.1662156253435212,0.5593918665728866,1.0791812460476249,,,,0,,
445,445,0,4ha7.A,4HA7,A,2.3443922736851106,,-0.6315271615596381,0.5364195471277337,0.3010299956639812,-0.173,,,0,,
446,446,0,4hbg.A,4HBG,A,2.4099331233312946,1.591064607026499,-0.5355104525660287,0.5491136618438386,0.0,0.998,,,0,,
447,447,0,4hg5.A,4HG5,A,2.482873583608754,,-0.7796303675486055,0.5897485959307884,-1,0.086,,,0,,
448,448,0,4i5t.A,4I5T,A,2.48572142648158,1.5943925503754266,-0.6922900765951933,0.5749798882139896,0.8450980400142568,-1.01,,,0,,
449,449,0,4i6m.A,4I6M,A,2.6009728956867484,1.481442628502305,-0.9542859410591323,0.5748296353012923,1.9444826721501687,0.18,,,0,,
450,450,0,4ifd.H,4IFD,H,2.469822015978163,2.0293837776852097,-1.1931419704811825,0.5115491597450654,1.6127838567197355,0.081,,,0,,
451,451,0,4ijr.A,4IJR,A,2.515873843711679,2.8260748027008264,-1.0594835150674329,0.5930311765967231,0.9030899869919435,-0.501,,,0,,
452,452,0,4in3.B,4IN3,B,2.7701152947871015,1.885926339801431,-1.1272611725273312,0.5553967768062633,1.6812412373755872,0.006,,,0,,
453,453,0,4it3.A,4IT3,A,2.3404441148401185,0.4409090820652177,-0.7358908436941917,0.576007148971984,1.5440680443502757,-0.033,,,0,,
454,454,0,4j5t.A,4J5T,A,2.8965262174895554,1.7986506454452689,-0.8271053022478239,0.6024723752344149,1.0791812460476249,0.052,,,0,,
455,455,0,4je5.A,4JE5,A,2.693726948923647,1.5943925503754266,-1.0555173278498313,0.5649144995599351,0.6989700043360189,0.262,,,0,,
456,456,0,4jr7.A,4JR7,A,2.5646660642520893,2.2013971243204513,-1.269217724333611,0.5836294530485775,1.8388490907372552,0.528,,,0,,
457,457,0,4k1c.A,4K1C,A,2.5728716022004803,2.2355284469075487,,0.6058220121562085,-1,0.27,,,0,,
458,458,0,4k25.A,4K25,A,2.550228353055094,1.4941545940184429,,0.5637183399656777,0.9542425094393249,,,,0,,
459,459,0,4k6n.A,4K6N,A,2.546542663478131,1.2304489213782739,-0.42980743890427414,0.5759956202032677,0.6989700043360189,-0.492,,,0,,
460,460,0,4krd.A,4KRD,A,2.4683473304121573,2.1367205671564067,-1.442492798094342,0.5658832216719398,1.0791812460476249,-0.02,,,0,,
461,461,0,4kud.B,4KUD,B,1.9444826721501687,4.1791782292097945,-4,0.44821146785677785,2.61066016308988,-0.012,,,0,,
462,462,0,4lxj.A,4LXJ,A,2.724275869600789,3.210853365314893,-1.1804560644581312,0.5898044400952371,0.9030899869919435,,,,0,,
463,463,0,4m5d.A,4M5D,A,3.040602340114073,1.8591382972945307,-0.9546770212133425,0.5907415499782134,2.2278867046136734,,,,0,,
464,464,0,4m7d.B,4M7D,B,1.9637878273455553,1.6901960800285136,,0.46918851474732914,1.6532125137753437,,,,0,,
465,465,0,4m8z.A,4M8Z,A,2.503790683057181,2.5327543789924976,-1.010105436281227,0.574309127290558,0.47712125471966244,0.64,,,0,,
466,466,0,4mm2.A,4MM2,A,2.597695185925512,0.6404814369704218,,0.5976513155803158,1.0791812460476249,,,,0,,
467,467,0,4msx.A,4MSX,A,2.59659709562646,0.5693739096150459,-0.6734593314834382,0.6550423413312018,0.6989700043360189,,,,0,,
468,468,0,4myc.A,4MYC,A,2.776701183988411,1.857935264719429,-1.0604807473813815,0.5498366997927007,1.1139433523068367,0.278,,,0,,
469,469,0,4n0h.A,4N0H,A,2.649334858712142,1.0334237554869496,-0.7762445463427589,0.599369908697716,0.6020599913279624,-0.673,,,0,,
470,470,0,4n0t.A,4N0T,A,2.5599066250361124,1.173186268412274,-0.606073993414163,0.5540407027174018,0.8450980400142568,,,,0,,
471,471,0,4n5c.A,4N5C,A,2.8721562727482928,1.5622928644564746,-0.7332980331159121,0.5858779029982782,1.3617278360175928,,,,0,,
472,472,0,4nut.A,4NUT,A,2.0863598306747484,,-4,0.5649144995599351,1.3979400086720377,0.894,,,0,,
473,473,0,4obx.A,4OBX,A,2.3710678622717363,2.255272505103306,-1.056011124926228,0.5817221599490987,0.6989700043360189,,,,0,,
474,474,0,4oe6.A,4OE6,A,2.6857417386022635,2.582063362911709,-1.2284125191187447,0.5934632939080027,0.6020599913279624,0.024,,,0,,
475,475,0,4oi4.A,4OI4,A,2.6314437690131722,,-0.8774564759312456,0.575106984704446,1.3222192947339193,-1.32,,,0,,
476,476,0,4ojv.A,4OJV,A,2.5599066250361124,1.4941545940184429,,0.581858673303713,-1,0.321,,,0,,
477,477,0,4psw.B,4PSW,B,2.5634810853944106,,,0.5851221863068155,1.2041199826559248,-0.363,,,0,,
478,478,0,4pvc.A,4PVC,A,2.534026106056135,2.08278537031645,,0.5914541837007065,0.6020599913279624,0.224,,,0,,
479,479,0,4qu4.A,4QU4,A,2.9740509027928774,2.444044795918076,,0.5265977091034522,1.6334684555795866,0.234,,,0,,
480,480,0,4qyx.A,4QYX,A,2.3710678622717363,0.9003671286564703,-0.9434762759208997,0.5983527098692838,2.05307844348342,-0.028,,,0,,
481,481,0,4r17.B,4R17,B,2.3873898263387296,2.578639209968072,-1.632644078973981,0.562970548743853,1.2041199826559248,,,,0,,
482,482,0,4r17.C,4R17,C,2.380211241711606,2.5705429398818973,-1.5590909179347823,0.5652573434202137,1.662757831681574,0.079,,,0,,
483,483,0,4r17.D,4R17,D,2.3710678622717363,2.578639209968072,-1.9393021596463882,0.5679551626275343,0.7781512503836436,,,,0,,
484,484,0,4r17.E,4R17,E,2.3636119798921444,2.204119982655925,-1.5917600346881504,0.5734054329645265,1.3222192947339193,,,,0,,
485,485,0,4r17.F,4R17,F,2.385606273598312,2.423245873936808,-1.3133637307377066,0.5810047599836716,1.4913616938342726,1.124,,,0,,
486,486,0,4r17.G,4R17,G,2.3820170425748683,2.5289167002776547,-1.4989407377822486,0.5639436118187244,1.4313637641589874,0.563,,,0,,
487,487,0,4r17.I,4R17,I,2.3096301674258988,,-1.4672456210075022,0.5868909795908674,0.9542425094393249,-0.251,,,0,,
488,488,0,4r62.A,4R62,A,2.173186268412274,1.7881683711411678,-4,0.5527290374107876,1.4471580313422192,,,,0,,
489,489,0,4rnd.B,4RND,B,2.0718820073061255,1.9537596917332287,-1.595166283380062,0.5169450171368024,1.2041199826559248,0.552,,,0,,
490,490,0,4u3j.A,4U3J,A,2.635483746814912,2.093421685162235,-1.8728952016351923,0.6918768225593313,2.432969290874406,0.514,,,0,,
491,491,0,4u3j.B,4U3J,B,2.621176281775035,,-1.9625735020593764,0.68866893590091,2.48572142648158,-4.462,,,0,,
492,492,0,4u3m.C0,4U3M,C0,1.9822712330395684,2.230448921378274,-1.7212463990471711,0.4991645154956571,0.9030899869919435,,,,0,,
493,493,0,4u4r.C0,4U4R,C0,1.9822712330395684,3.0791812460476247,-2.0222763947111524,0.5090949438113794,0.9542425094393249,1.033,,,0,,
494,494,0,4u4r.C7,4U4R,C7,2.0791812460476247,2.8363241157067516,-1.832682665251824,0.414973347970818,1.8129133566428555,0.148,,,0,,
495,495,0,4u4r.D1,4U4R,D1,1.9395192526186185,2.7831886910752575,-1.9393021596463882,0.4240972394005475,1.0,,,,0,,
496,496,0,4u4r.L9,4U4R,L9,2.2671717284030137,3.065206128054312,,0.5087989654039049,1.255272505103306,-1.494,,,0,,
497,497,0,4u4r.S6,4U4R,S6,2.3541084391474008,3.1658376246901283,,0.48974760567371256,1.4771212547196624,0.434,,,0,,
498,498,0,4u4r.S8,4U4R,S8,2.27415784926368,2.5490032620257876,,0.5032730332887871,1.9344984512435677,0.68,,,0,,
499,499,0,4urp.A,4URP,A,2.2528530309798933,,,0.5090814946225235,-1,0.243,,,0,,
500,500,0,4v6i.AZ,4V6I,AZ,1.7993405494535817,2.6138418218760693,,0.36797058104339386,1.2304489213782739,,,,0,,
501,501,0,4v7r.AJ,4V7R,AJ,2.1271047983648077,,,0.34419571587143494,1.1139433523068367,-0.19,,,0,,
502,502,0,4v81.A,4V81,A,2.73559889969818,,-1.5436339668709569,0.4986688712195507,1.8512583487190752,-1.0,,,0,,
503,503,0,4v81.B,4V81,B,2.7101173651118162,,-1.6073030467403342,0.5167336366163866,2.1818435879447726,0.493,,,0,,
504,504,0,4v81.C,4V81,C,2.710963118995276,,-1.4723700991286615,0.5104511710145652,2.184691430817599,,,,0,,
505,505,0,4v81.D,4V81,D,2.717670503002262,2.089905111439398,-1.5466816599529623,0.49981075647382134,2.3180633349627615,-0.79,,,0,,
506,506,0,4v81.E,4V81,E,2.720159303405957,,-1.4271283977995197,0.4986413188336951,1.7853298350107671,-0.152,,,0,,
507,507,0,4v81.F,4V81,F,2.7267272090265724,,-1.3946949538588904,0.514574314201648,2.1172712956557644,-0.309,,,0,,
508,508,0,4v81.G,4V81,G,2.7067177823367587,,-1.4621809049267258,0.5073295440481161,1.845098040014257,-0.218,,,0,,
509,509,0,4v81.H,4V81,H,2.720159303405957,,,0.4986413188336951,2.383815365980431,,,,0,,
510,510,0,4v88.AA,4V88,AA,2.3138672203691533,3.317854489331469,-2.3979400086720375,0.5367730118303626,2.2068258760318495,0.045,,,0,,
511,511,0,4v88.AB,4V88,AB,2.330413773349191,3.3121773564397787,-1.9281179926938745,0.4956553251478456,1.8195439355418688,,,,0,,
512,512,0,4v88.AC,4V88,AC,2.3364597338485296,,-1.5590909179347823,0.528646788488089,1.1139433523068367,0.09,,,0,,
513,513,0,4v88.AE,4V88,AE,2.4149733479708178,1.1038037209559568,,0.5255371603910585,2.2068258760318495,-0.21,,,0,,
514,514,0,4v88.AF,4V88,AF,2.3138672203691533,,-2.050609993355087,0.5287367777246524,1.8325089127062364,,,,0,,
515,515,0,4v88.AH,4V88,AH,2.2648178230095364,2.9590413923210934,-1.978810700930062,0.4880004497062027,1.845098040014257,,,,0,,
516,516,0,4v88.AJ,4V88,AJ,2.2671717284030137,3.3716219271760215,-1.5100415205751654,0.5116962399730975,1.6127838567197355,0.188,,,0,,
517,517,0,4v88.AL,4V88,AL,2.1903316981702914,,-2.193820026016113,0.4531194977640021,1.8512583487190752,,,,0,,
518,518,0,4v88.AM,4V88,AM,2.093421685162235,,-4,0.46768208471368244,0.8450980400142568,,,,0,,
519,519,0,4v88.AN,4V88,AN,2.1760912590556813,,-1.8794260687941502,0.48000694295715063,1.7781512503836436,,,,0,,
520,520,0,4v88.AO,4V88,AO,2.103803720955957,2.8175653695597807,,0.47938813599586017,1.4471580313422192,-0.136,,,0,,
521,521,0,4v88.AP,4V88,AP,2.093421685162235,,-1.3736596326249577,0.4688640401481878,0.8450980400142568,,,,0,,
522,522,0,4v88.AQ,4V88,AQ,2.1492191126553797,2.8756399370041685,-2.154901959985743,0.5274752284122086,0.9542425094393249,-0.154,,,0,,
523,523,0,4v88.AS,4V88,AS,2.161368002234975,3.028977705208778,,0.488945350313971,1.662757831681574,0.281,,,0,,
524,524,0,4v88.AT,4V88,AT,2.155336037465062,2.808885867359812,,0.5167600648085631,1.4913616938342726,-0.687,,,0,,
525,525,0,4v88.AU,4V88,AU,2.0293837776852097,,-4,0.44773154163597484,1.041392685158225,,,,0,,
526,526,0,4v88.AW,4V88,AW,2.110589710299249,2.9523080096621253,-2.113509274827518,0.534838061388513,1.591064607026499,,,,0,,
527,527,0,4v88.AX,4V88,AX,2.1583624920952498,2.3710678622717363,,0.4850965013556422,0.6020599913279624,,,,0,,
528,528,0,4v88.AY,4V88,AY,2.1271047983648077,,,0.47277107178087274,1.792391689498254,0.387,,,0,,
529,529,0,4v88.Aa,4V88,Aa,1.9867717342662448,2.558708570533166,-2.0757207139381184,0.38614210893081846,-1,,,,0,,
530,530,0,4v88.Ab,4V88,Ab,1.9084850188786497,2.9827233876685453,,0.36567514045591776,0.9542425094393249,,,,0,,
531,531,0,4v88.Ac,4V88,Ac,1.7993405494535817,3.3215984304653436,,0.4336578466929881,0.3010299956639812,,,,0,,
532,532,0,4v88.Ad,4V88,Ad,1.7242758696007892,2.1583624920952498,,0.34760319332598655,0.7781512503836436,,,,0,,
533,533,0,4v88.Ae,4V88,Ae,1.7781512503836436,2.921686475483602,,0.22185743541913672,1.255272505103306,0.015,,,0,,
534,534,0,4v88.Af,4V88,Af,1.8512583487190752,,-2.1804560644581312,0.2979573758101091,1.505149978319906,,,,0,,
535,535,0,4v88.BA,4V88,BA,2.3364597338485296,,,0.528646788488089,2.1522883443830563,,,,0,,
536,536,0,4v88.BJ,4V88,BJ,2.1903316981702914,2.937517892017347,,0.4531194977640021,1.462397997898956,,,,0,,
537,537,0,4v88.BM,4V88,BM,2.1760912590556813,3.0025979807199086,,0.48000694295715063,1.4313637641589874,,,,0,,
538,538,0,4v88.BO,4V88,BO,2.3138672203691533,2.9827233876685453,-1.5100415205751654,0.5367730118303626,1.591064607026499,,,,0,,
539,539,0,4v88.BP,4V88,BP,2.330413773349191,,,0.4956553251478456,1.7558748556724915,,,,0,,
540,540,0,4v88.BQ,4V88,BQ,2.3364597338485296,,,0.528646788488089,1.792391689498254,0.014,,,0,,
541,541,0,4v88.BR,4V88,BR,2.3483048630481607,3.3364597338485296,,0.48484059076211566,1.2041199826559248,,,,0,,
542,542,0,4v88.BZ,4V88,BZ,2.1903316981702914,2.214843848047698,-2.1307682802690238,0.4531194977640021,2.093421685162235,0.597,,,0,,
543,543,0,4v88.Ba,4V88,Ba,2.093421685162235,,,0.46768208471368244,1.5185139398778875,0.081,,,0,,
544,544,0,4v88.Bd,4V88,Bd,2.093421685162235,,,0.4688640401481878,1.255272505103306,0.45,,,0,,
545,545,0,4v88.Be,4V88,Be,2.1492191126553797,,-1.4145392704914994,0.5274752284122086,0.8450980400142568,0.874,,,0,,
546,546,0,4v88.Bf,4V88,Bf,2.0791812460476247,,,0.42050033913748,1.1139433523068367,0.069,,,0,,
547,547,0,4v88.Bg,4V88,Bg,2.161368002234975,2.718501688867274,,0.488945350313971,0.8450980400142568,0.011,,,0,,
548,548,0,4v88.Bi,4V88,Bi,2.0293837776852097,2.8457180179666586,-1.3979400086720375,0.44773154163597484,1.146128035678238,-0.022,,,0,,
549,549,0,4v88.Bj,4V88,Bj,1.9395192526186185,2.683947130751512,-1.3419886033428876,0.42597416091937595,0.7781512503836436,,,,0,,
550,550,0,4v88.Bo,4V88,Bo,1.9867717342662448,2.481442628502305,-2.0268721464003012,0.38614210893081846,0.6989700043360189,0.663,,,0,,
551,551,0,4v88.Bp,4V88,Bp,1.9084850188786497,2.9956351945975497,,0.36567514045591776,1.2041199826559248,-0.021,,,0,,
552,552,0,4v8t.A,4V8T,A,2.401400540781544,1.9537596917332287,-2.1023729087095586,0.483401844299177,2.161368002234975,-0.07,,,0,,
553,553,0,4v8t.J,4V8T,J,2.2278867046136734,2.673020907128896,,0.5171826973091762,1.1760912590556813,-0.124,,,0,,
554,554,0,4v8y.BM,4V8Y,BM,2.1367205671564067,2.8915374576725643,-1.537602002101044,0.48859301585101933,1.3222192947339193,-0.635,,,0,,
555,555,0,4v8y.BS,4V8Y,BS,2.2355284469075487,,-1.45717457304082,0.4694832814345219,2.330413773349191,-0.071,,,0,,
556,556,0,4w6z.A,4W6Z,A,2.5403294747908736,,,0.5838446325342015,2.399673721481038,-0.078,,,0,,
557,557,0,4wju.A,4WJU,A,2.6599162000698504,,-1.3695721249749762,0.573590959525538,1.462397997898956,-0.429,,,0,,
558,558,0,4wjw.B,4WJW,B,2.828015064223977,1.4199557484897578,-0.6394065864347511,0.6022228212299773,1.3010299956639813,,,,0,,
559,559,0,4ww7.A,4WW7,A,2.374748346010104,1.825426117767823,-0.9694002780340489,0.5459006177292235,1.4313637641589874,-0.075,,,0,,
560,560,0,4ww7.B,4WW7,B,2.2355284469075487,,,0.565186432409867,1.255272505103306,0.571,,,0,,
561,561,0,4wxa.A,4WXA,A,1.9242792860618816,,-0.7044329000375209,0.5181979744351377,-1,0.359,,,0,,
562,562,0,4x33.B,4X33,B,2.5118833609788744,,,0.6911522471706817,0.8450980400142568,0.986,,,0,,
563,563,0,4xdn.A,4XDN,A,2.7810369386211318,1.3031960574204888,-0.7537476877006779,0.5896592303289703,1.2041199826559248,0.021,,,0,,
564,564,0,4xmm.B,4XMM,B,2.708420900134713,2.012837224705172,,0.5258478330590214,1.3617278360175928,-1.01,,,0,,
565,565,0,4xmm.D,4XMM,D,2.792391689498254,2.24551266781415,-0.7644715530924511,0.5214780607342994,0.9030899869919435,,,,0,,
566,566,0,4xmn.E,4XMN,E,2.9523080096621253,,-0.7582045687048014,0.5390509943399298,1.2041199826559248,,,,0,,
567,567,0,4xnh.A,4XNH,A,2.895422546039408,2.2278867046136734,-0.838033383635925,0.6657966776894944,1.568201724066995,0.164,,,0,,
568,568,0,4xnh.B,4XNH,B,2.294466226161593,1.866287339084195,-1.473660722610156,0.6053589254888497,1.6020599913279625,,,,0,,
569,569,0,4xnh.C,4XNH,C,2.2013971243204513,1.7218106152125465,-0.7542406440327231,0.6240241246478614,1.0,0.661,,,0,,
570,570,0,4xpm.B,4XPM,B,1.8260748027008264,,,0.5083815622516207,-1,0.533,,,0,,
571,571,0,4zac.A,4ZAC,A,2.7015679850559273,1.2810333672477277,-0.916139199133427,0.6011905326153335,1.0,0.214,,,0,,
572,572,0,4zxf.A,4ZXF,A,2.4885507165004443,1.677606952720493,-0.9771593891234722,0.6020599913279624,0.47712125471966244,0.458,,,0,,
573,573,0,5a07.A,5A07,A,2.597695185925512,2.0644579892269186,-0.6536470255493614,0.6012340469164473,0.3010299956639812,-1.39,,,0,,
574,574,0,5aex.A,5AEX,A,2.6589648426644352,,,0.6204691987100307,-1,0.118,,,0,,
575,575,0,5ams.A,5AMS,A,2.593286067020457,2.640481436970422,-0.9718355805755301,0.5936736569452488,1.3010299956639813,-0.471,,,0,,
576,576,0,5bv3.A,5BV3,A,2.5171958979499744,2.342422680822206,-1.6989700043360187,0.5265589541486929,1.0,-0.117,,,0,,
577,577,0,5c77.A,5C77,A,2.3096301674258988,1.7474118078864231,,0.5601936670041978,0.6020599913279624,0.59,,,0,,
578,578,0,5cog.A,5COG,A,2.225309281725863,0.5820633629117087,,0.5882717068423291,0.6020599913279624,-0.166,,,0,,
579,579,0,5csk.A,5CSK,A,3.3001605369513523,2.6522463410033232,-1.4190750243243806,0.5754765086018998,1.6232492903979006,,,,0,,
580,580,0,5csm.A,5CSM,A,2.399673721481038,,-0.9767475403662885,0.5664728471588147,0.7781512503836436,0.155,,,0,,
581,581,0,5d80.D,5D80,D,2.6599162000698504,3.461948495203762,,0.3950816511739456,2.7528164311882715,,,,0,,
582,582,0,5dat.f,5DAT,f,2.2695129442179165,,,0.5057331697858923,0.47712125471966244,,,,0,,
583,583,0,5dfz.C,5DFZ,C,2.8937617620579434,1.3820170425748683,-1.2433638917541519,0.3757550347552243,1.2787536009528289,-0.148,,,0,,
584,584,0,5dvb.A,5DVB,A,2.298853076409707,2.0293837776852097,-1.1163385648463824,0.5505707601656196,0.6020599913279624,0.398,,,0,,
585,585,0,5eqj.B,5EQJ,B,2.503790683057181,2.204119982655925,-0.9812995013337567,0.5235643890456942,1.2041199826559248,,,,0,,
586,586,0,5fj8.A,5FJ8,A,3.1528995963937474,2.1271047983648077,-1.4236586497942072,0.4813709568325486,1.6812412373755872,,,,0,,
587,587,0,5fj8.B,5FJ8,B,3.04688519083771,1.6354837468149122,,0.49569693818691385,1.591064607026499,,,,0,,
588,588,0,5fj8.O,5FJ8,O,2.7315887651867388,1.7481880270062005,-0.8951715963463446,0.4898319674614494,1.5185139398778875,-0.182,,,0,,
589,589,0,5fl8.I,5FL8,I,2.3364597338485296,3.7695250201710504,,0.2246366386814403,2.041392685158225,-0.236,,,0,,
590,590,0,5flz.C,5FLZ,C,2.6483600109809315,2.204119982655925,,0.5573868820595071,1.2041199826559248,-0.216,,,0,,
591,591,0,5gan.D,5GAN,D,2.146128035678238,,,0.5278102824785434,1.146128035678238,0.495,,,0,,
592,592,0,5gan.F,5GAN,F,2.6180480967120925,1.4487063199050798,-0.5176982327765572,0.5067755366066433,1.6812412373755872,-0.325,,,0,,
593,593,0,5gan.J,5GAN,J,2.8627275283179747,1.6989700043360187,-0.5939710550363849,0.5336449787987628,1.4913616938342726,0.855,,,0,,
594,594,0,5glg.A,5GLG,A,2.673020907128896,0.9822712330395684,-0.8719239873312846,0.6066500285784387,1.1760912590556813,,,,0,,
595,595,0,5gm6.F,5GM6,F,3.0718820073061255,,-0.6655462488490691,0.54206568075828,1.6232492903979006,,,,0,,
596,596,0,5gm6.G,5GM6,G,2.942008053022313,1.0644579892269186,-0.8867253075356496,0.5810845296372282,1.6127838567197355,0.288,,,0,,
597,597,0,5gm6.J,5GM6,J,2.012837224705172,,,0.5274881198879923,0.6020599913279624,0.512,,,0,,
598,598,0,5gm6.K,5GM6,K,1.9242792860618816,,,0.45773054824599846,0.9542425094393249,,,,0,,
599,599,0,5gm6.V,5GM6,V,2.1072099696478683,1.3117538610557542,-0.8190144192132696,0.5076939926549171,1.041392685158225,0.445,,,0,,
600,600,0,5gmk.C,5GMK,C,2.9439888750737717,0.8228216453031046,-0.7316560860489353,0.5427258638037913,1.8573324964312685,,,,0,,
601,601,0,5gmk.T,5GMK,T,2.1958996524092336,1.6242820958356683,,0.491627792785056,1.255272505103306,-0.35,,,0,,
602,602,0,5gmk.j,5GMK,j,1.8388490907372552,1.4941545940184429,,0.437607887914937,1.8129133566428555,-0.286,,,0,,
603,603,0,5gmk.l,5GMK,l,1.9138138523837167,,,0.4944328987263987,1.6232492903979006,0.297,,,0,,
604,604,0,5gmk.t,5GMK,t,2.1931245983544616,1.2041199826559248,-0.3857357126412948,0.4067615290465425,1.7634279935629373,-0.07,,,0,,
605,605,0,5gyd.A,5GYD,A,2.3560258571931225,1.374748346010104,-0.7994230732451518,0.5090814946225235,0.0,0.003,,,0,,
606,606,0,5hwk.A,5HWK,A,2.3483048630481607,1.4578818967339924,,0.5681547707741331,0.0,0.243,,,0,,
607,607,0,5i9e.A,5I9E,A,2.6242820958356683,1.374748346010104,-0.981715691573469,0.5674498615430847,1.8129133566428555,0.402,,,0,,
608,608,0,5jea.A,5JEA,A,2.4756711883244296,2.0293837776852097,-1.2798406965940432,0.5508640372607736,1.7481880270062005,0.19,,,0,,
609,609,0,5jea.B,5JEA,B,2.385606273598312,2.0569048513364727,-1.4365189146055894,0.5608507568371164,1.591064607026499,,,,0,,
610,610,0,5jea.D,5JEA,D,2.3502480183341627,2.3783979009481375,-0.7920964696139484,0.5704028222869079,1.5797835966168101,,,,0,,
611,611,0,5jea.E,5JEA,E,2.4082399653118496,2.1986570869544226,,0.548413988554237,1.568201724066995,-0.085,,,0,,
612,612,0,5jea.F,5JEA,F,2.322219294733919,2.214843848047698,-0.7166987712964503,0.5228744023138037,1.5563025007672873,-0.772,,,0,,
613,613,0,5jea.G,5JEA,G,2.3710678622717363,2.1271047983648077,-0.8616973018337185,0.5034093167436047,1.505149978319906,0.658,,,0,,
614,614,0,5jea.I,5JEA,I,2.3710678622717363,2.089905111439398,-0.8526328922062135,0.48926924575802055,1.6532125137753437,-0.344,,,0,,
615,615,0,5jea.J,5JEA,J,2.971275848738105,1.130333768495006,-1.3187587626244128,0.5550581550438687,1.6532125137753437,,,,0,,
616,616,0,5jh0.A,5JH0,A,2.1931245983544616,1.9273703630390235,-0.6942188487450178,0.5084489124807933,1.4913616938342726,-0.091,,,0,,
617,617,0,5jh9.A,5JH9,A,2.6766936096248664,2.103803720955957,-0.7698066211309544,0.5773653994526546,1.0,-0.653,,,0,,
618,618,0,5jhe.A,5JHE,A,2.5888317255942073,1.8549130223078556,-0.7682756166714835,0.5743322742316377,1.0791812460476249,-0.798,,,0,,
619,619,0,5jm0.A,5JM0,A,2.9731278535996988,0.8506462351830666,-1.1313555616051743,0.5213081054870261,0.6020599913279624,0.091,,,0,,
620,620,0,5kc2.B,5KC2,B,3.087781417809542,0.7923916894982539,-0.8065970969375825,0.36462602895504026,1.2304489213782739,,,,0,,
621,621,0,5kci.A,5KCI,A,2.2648178230095364,1.5145477526602862,,0.613133270216155,0.6989700043360189,,,,0,,
622,622,0,5l6h.A,5L6H,A,3.0025979807199086,2.5943925503754266,-1.2111248842245832,0.5899161068864271,1.4471580313422192,-0.468,,,0,,
623,623,0,5lkb.A,5LKB,A,2.53655844257153,1.568201724066995,-0.8914349762671656,0.6835513198536612,0.6989700043360189,,,,0,,
624,624,0,5ll6.h,5LL6,h,2.761927838420529,2.143014800254095,-1.4225082001627747,0.5103841306041415,1.4471580313422192,,,,0,,
625,625,0,5m1j.a2,5M1J,a2,1.9912260756924949,4.047975405279086,,0.34121682814390997,1.0,-1.073,,,0,,
626,626,0,5m52.A,5M52,A,3.2810333672477277,1.506505032404872,-0.7128703792808891,0.571999816397063,2.0681858617461617,,,,0,,
627,627,0,5mc6.L,5MC6,L,1.7993405494535817,2.2810333672477277,-1.826813731587726,0.4155075355927836,0.9542425094393249,0.163,,,0,,
628,628,0,5mc6.h,5MC6,h,3.049605612594973,2.1072099696478683,-1.055024091587952,0.509108392583755,1.591064607026499,-0.777,,,0,,
629,629,0,5mp4.A,5MP4,A,2.294466226161593,1.7126497016272113,-1.6946486305533763,0.5664728471588147,1.1139433523068367,0.044,,,0,,
630,630,0,5mp9.H,5MP9,H,2.591064607026499,0.36921585741014284,-1.5559552040819238,0.51067903103221,1.9867717342662448,-0.215,,,0,,
631,631,0,5mp9.I,5MP9,I,2.5854607295085006,,-2.161150909262745,0.5008948293962365,1.7242758696007892,-0.287,,,0,,
632,632,0,5mp9.J,5MP9,J,2.586587304671755,2.0170333392987803,-1.9100948885606022,0.508233354972011,1.8920946026904804,0.826,,,0,,
633,633,0,5mp9.K,5MP9,K,2.5899496013257077,,-1.728158393463501,0.5162444247512087,1.7481880270062005,,,,0,,
634,634,0,5mp9.L,5MP9,L,2.5888317255942073,,,0.5149725425040593,1.5185139398778875,,,,0,,
635,635,0,5mp9.M,5MP9,M,2.5809249756756194,,-2.638272163982407,0.5089738861152915,1.7781512503836436,0.176,,,0,,
636,636,0,5mpd.N,5MPD,N,2.949390006644913,2.0211892990699383,-1.24184537803261,0.5814490044401809,1.9344984512435677,-0.612,,,0,,
637,637,0,5mpd.S,5MPD,S,2.6766936096248664,2.568201724066995,-1.0851281824599497,0.5413170905843051,1.7242758696007892,,,,0,,
638,638,0,5mpd.X,5MPD,X,2.103803720955957,2.4345689040341987,-0.9833844524428226,0.5173674697773692,1.6232492903979006,-0.172,,,0,,
639,639,0,5mpd.Z,5MPD,Z,2.957128197676813,3.831997677235896,-1.204815410317576,0.5820747317283977,2.2764618041732443,0.076,,,0,,
640,640,0,5mrc.22,5MRC,22,1.99563519459755,1.7664128471123994,-0.6515004297161623,0.47858092374227756,0.0,0.019,,,0,,
641,641,0,5mrc.33,5MRC,33,2.3873898263387296,1.6599162000698502,-0.8434508486682187,0.5531302444967741,0.8450980400142568,0.095,,,0,,
642,642,0,5mrc.44,5MRC,44,2.4313637641589874,1.7986506454452689,-0.8253588073395516,0.5375798525176477,1.5185139398778875,0.374,,,0,,
643,643,0,5mrc.66,5MRC,66,2.484299839346786,1.885926339801431,-1.0462403082667713,0.4268527070353695,1.2041199826559248,-0.338,,,0,,
